year,month,day,miezi,region,district,village,landing_site,fishers_from,district_from,craft_type,craft_length,registration_number,number_of_fishers,propulsion_mode,gear_type,fishing_ground,fish_species,priority,count,weight,value,longitude,latitude
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Madongoni,saradini,Small Pelagic,202,7,14000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Madongoni,saradini,Small Pelagic,202,7,14000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Madongoni,saradini,Small Pelagic,202,7,14000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,1,NA,GN,Kwale,saradini,Small Pelagic,371,13,24000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,1,NA,GN,Kwale,saradini,Small Pelagic,371,13,24000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,1,NA,GN,Kwale,saradini,Small Pelagic,371,13,24000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,1,NA,GN,Kwale,saradini,Small Pelagic,371,13,24000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,1,NA,GN,Kwale,saradini,Small Pelagic,371,13,24000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Madongoni,saradini,Small Pelagic,386,13,26000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Madongoni,saradini,Small Pelagic,386,13,26000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Madongoni,saradini,Small Pelagic,386,13,26000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Madongoni,saradini,Small Pelagic,386,13,26000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Madongoni,saradini,Small Pelagic,386,13,26000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UU,2,NA,GN,Kela,Otolithes ruber,Reef Fish,52,6,12000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 1015,2,NA,GN,Nganje,saradini,Small Pelagic,351,16,30000,39.339268,-7.4054956
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 1015,2,NA,GN,Nganje,saradini,Small Pelagic,351,16,30000,39.339268,-7.4054956
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 1015,2,NA,GN,Nganje,saradini,Small Pelagic,351,16,30000,39.339268,-7.4054956
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 1015,2,NA,GN,Nganje,saradini,Small Pelagic,351,16,30000,39.339268,-7.4054956
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 1015,2,NA,GN,Nganje,saradini,Small Pelagic,351,16,30000,39.339268,-7.4054956
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,Otolithes ruber,Reef Fish,24,3,6000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 886,2,NA,GN,Nganje,saradini,Small Pelagic,271,13,21000,39.339268,-7.4054956
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 886,2,NA,GN,Nganje,saradini,Small Pelagic,271,13,21000,39.339268,-7.4054956
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 886,2,NA,GN,Nganje,saradini,Small Pelagic,271,13,21000,39.339268,-7.4054956
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 886,2,NA,GN,Nganje,saradini,Small Pelagic,271,13,21000,39.339268,-7.4054956
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 886,2,NA,GN,Nganje,saradini,Small Pelagic,271,13,21000,39.339268,-7.4054956
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,Triuchurus lepturus,Reef Fish,58,8,0.96,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Mtoni Kifumangao,saradini,Small Pelagic,509,25.5,40000,39.3097593,-7.3966218
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Mtoni Kifumangao,saradini,Small Pelagic,509,25.5,40000,39.3097593,-7.3966218
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Mtoni Kifumangao,saradini,Small Pelagic,509,25.5,40000,39.3097593,-7.3966218
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Mtoni Kifumangao,saradini,Small Pelagic,509,25.5,40000,39.3097593,-7.3966218
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Mtoni Kifumangao,saradini,Small Pelagic,509,25.5,40000,39.3097593,-7.3966218
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 687,1,NA,GN,Nganje,saradini,Small Pelagic,258,13,25000,39.3408889,-7.4047821
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 687,1,NA,GN,Nganje,saradini,Small Pelagic,258,13,25000,39.3408889,-7.4047821
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 687,1,NA,GN,Nganje,saradini,Small Pelagic,258,13,25000,39.3408889,-7.4047821
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 687,1,NA,GN,Nganje,saradini,Small Pelagic,258,13,25000,39.3408889,-7.4047821
2019,9,17,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 687,1,NA,GN,Nganje,saradini,Small Pelagic,258,13,25000,39.3408889,-7.4047821
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,4663,16,31000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,4663,16,31000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,4663,16,31000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,4663,16,31000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,4663,16,31000,39.3425134,-7.4042993
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,281,10,21000,39.3390983,-7.40714
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,281,10,21000,39.3390983,-7.40714
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,281,10,21000,39.3390983,-7.40714
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,281,10,21000,39.3390983,-7.40714
2019,9,17,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,281,10,21000,39.3390983,-7.40714
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,gerres spp,Reef Fish,39,6,25000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,3,NA,GN,Kela,saradini,Small Pelagic,152,5,15000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,3,NA,GN,Kela,saradini,Small Pelagic,152,5,15000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,3,NA,GN,Kela,saradini,Small Pelagic,152,5,15000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,3,NA,GN,Kela,saradini,Small Pelagic,152,5,15000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,3,NA,GN,Kela,saradini,Small Pelagic,152,5,15000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UT,1,NA,GN,Kela,Otolithes ruber,Reef Fish,48,7,36000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UT,2,NA,GN,Kwale,saradini,Small Pelagic,315,12,31000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UT,2,NA,GN,Kwale,saradini,Small Pelagic,315,12,31000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UT,2,NA,GN,Kwale,saradini,Small Pelagic,315,12,31000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UT,2,NA,GN,Kwale,saradini,Small Pelagic,315,12,31000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UT,2,NA,GN,Kwale,saradini,Small Pelagic,315,12,31000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kwale,Otolithes ruber,Reef Fish,41,5,32000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,1,NA,GN,Kela,saradini,Small Pelagic,221,8,20000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,1,NA,GN,Kela,saradini,Small Pelagic,221,8,20000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,1,NA,GN,Kela,saradini,Small Pelagic,221,8,20000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,1,NA,GN,Kela,saradini,Small Pelagic,221,8,20000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,1,NA,GN,Kela,saradini,Small Pelagic,221,8,20000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,324,12,32000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,324,12,32000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,324,12,32000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,324,12,32000,39.34166,-7.4045717
2019,9,14,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,324,12,32000,39.34166,-7.4045717
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,181,9,20000,NA,NA
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,181,9,20000,NA,NA
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,181,9,20000,NA,NA
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,181,9,20000,NA,NA
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,181,9,20000,NA,NA
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,511,25,60000,NA,NA
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,511,25,60000,NA,NA
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,511,25,60000,NA,NA
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,511,25,60000,NA,NA
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,511,25,60000,NA,NA
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 687,1,NA,GN,Nganje,saradini,Small Pelagic,289,14,35000,0,0
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 687,1,NA,GN,Nganje,saradini,Small Pelagic,289,14,35000,0,0
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 687,1,NA,GN,Nganje,saradini,Small Pelagic,289,14,35000,0,0
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 687,1,NA,GN,Nganje,saradini,Small Pelagic,289,14,35000,0,0
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 687,1,NA,GN,Nganje,saradini,Small Pelagic,289,14,35000,0,0
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 887,1,NA,GN,Nganje,saradini,Small Pelagic,223,11,25000,0,0
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 887,1,NA,GN,Nganje,saradini,Small Pelagic,223,11,25000,0,0
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 887,1,NA,GN,Nganje,saradini,Small Pelagic,223,11,25000,0,0
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 887,1,NA,GN,Nganje,saradini,Small Pelagic,223,11,25000,0,0
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 887,1,NA,GN,Nganje,saradini,Small Pelagic,223,11,25000,0,0
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,263,13,30000,0,0
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,263,13,30000,0,0
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,263,13,30000,0,0
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,263,13,30000,0,0
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,263,13,30000,0,0
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 887,2,NA,GN,Nganje,saradini,Small Pelagic,221,11,25000,NA,NA
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 887,2,NA,GN,Nganje,saradini,Small Pelagic,221,11,25000,NA,NA
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 887,2,NA,GN,Nganje,saradini,Small Pelagic,221,11,25000,NA,NA
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 887,2,NA,GN,Nganje,saradini,Small Pelagic,221,11,25000,NA,NA
2019,9,11,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 887,2,NA,GN,Nganje,saradini,Small Pelagic,221,11,25000,NA,NA
2019,9,6,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,gerres spp,Reef Fish,24,3,8000,39.3422684,-7.4041862
2019,9,6,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 887,2,NA,GN,Nganje,saradini,Small Pelagic,605,27,60000,NA,NA
2019,9,6,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 887,2,NA,GN,Nganje,saradini,Small Pelagic,605,27,60000,NA,NA
2019,9,6,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 887,2,NA,GN,Nganje,saradini,Small Pelagic,605,27,60000,NA,NA
2019,9,6,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 887,2,NA,GN,Nganje,saradini,Small Pelagic,605,27,60000,NA,NA
2019,9,6,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 887,2,NA,GN,Nganje,saradini,Small Pelagic,605,27,60000,NA,NA
2019,9,6,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,Otolithes ruber,Reef Fish,36,6,16000,39.3422684,-7.4041862
2019,9,6,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG 1015,2,NA,GN,Nganje,Triuchurus lepturus,Reef Fish,72,10,35000,NA,NA
2019,9,6,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,Otolithes ruber,Reef Fish,42,6,22000,39.3422684,-7.4041862
2019,9,6,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Kifumangao,saradini,Small Pelagic,821,30,85000,NA,NA
2019,9,6,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Kifumangao,saradini,Small Pelagic,821,30,85000,NA,NA
2019,9,6,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Kifumangao,saradini,Small Pelagic,821,30,85000,NA,NA
2019,9,6,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Kifumangao,saradini,Small Pelagic,821,30,85000,NA,NA
2019,9,6,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Kifumangao,saradini,Small Pelagic,821,30,85000,NA,NA
2019,9,6,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,521,18,52000,39.3422684,-7.4041862
2019,9,6,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,521,18,52000,39.3422684,-7.4041862
2019,9,6,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,521,18,52000,39.3422684,-7.4041862
2019,9,6,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,521,18,52000,39.3422684,-7.4041862
2019,9,6,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kela,saradini,Small Pelagic,521,18,52000,39.3422684,-7.4041862
2019,9,6,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Mafunguni,saradini,Small Pelagic,600,21,60000,39.3422684,-7.4041862
2019,9,6,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Mafunguni,saradini,Small Pelagic,600,21,60000,39.3422684,-7.4041862
2019,9,6,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Mafunguni,saradini,Small Pelagic,600,21,60000,39.3422684,-7.4041862
2019,9,6,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Mafunguni,saradini,Small Pelagic,600,21,60000,39.3422684,-7.4041862
2019,9,6,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Mafunguni,saradini,Small Pelagic,600,21,60000,39.3422684,-7.4041862
2019,9,6,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Kwale,Otolithes ruber,Reef Fish,35,5,16000,39.3422684,-7.4041862
2019,9,6,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,544,25,60000,NA,NA
2019,9,6,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,544,25,60000,NA,NA
2019,9,6,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,544,25,60000,NA,NA
2019,9,6,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,544,25,60000,NA,NA
2019,9,6,Sept,Pwani,Mkuranga,Nganje,NGANJE,Wenyeji ndani ya wilaya,NA,DC,NA,CAG,1,NA,GN,Nganje,saradini,Small Pelagic,544,25,60000,NA,NA
2019,9,6,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UT,2,NA,GN,Kwale,Otolithes ruber,Reef Fish,26,3,9000,39.3422684,-7.4041862
2019,9,3,Sept,Pwani,Mkuranga,Kisiju,DOBI,Wenyeji ndani ya wilaya,NA,DC,NA,UR,2,NA,GN,Mafunguni,saradini,Small Pelagic,197,7.5,19000,39.3422385,-7.4041611
